place_id,name,address,lat,lng,type
ChIJn0a3DBMvdTERPK91e7dHqJ4,Dang Tran Con Primary School,"203 Bến Vân Đồn, Phường 2, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7608133,106.6973979,trường tiểu học
ChIJb29nKjQvdTERXfaj0D26REU,Me Linh Primary School,"159 Hai Bà Trưng, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",10.7839129,106.6965581,trường tiểu học
ChIJrWQnFWsvdTERxSLhMz0PSKU,Nguyen Van Troi Primary School,"02 Đ. Vĩnh Khánh, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7633907,106.7016388,trường tiểu học
ChIJaejvAxQvdTERqDfbo-TY-8A,Luong The Vinh Primary School,"116 Cô Giang, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7628565,106.6942331,trường tiểu học
ChIJCxRgdEAvdTERzlXcOBOGBjA,Khai Minh Primary School,"44 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7690641,106.7002653,trường tiểu học
ChIJSwvvGCovdTER_exCykqxWSE,Trương Quyền Primary School,"946 Trường Sa, Phường 12, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7854277,106.677633,trường tiểu học
ChIJi6F-1DwvdTERUUp6ysBdggM,Le Ngoc Han Primary School,"12 Sương Nguyệt Anh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7726158,106.6897043,trường tiểu học
ChIJp1GjLukpdTERJ4dCqqqRsq0,Tran Quoc Toan Primary School,"114 Đồng Đen, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7926485,106.6441351,trường tiểu học
ChIJd03vFQ0vdTERIDUqFCJOcRE,Le Thanh Ton Primary School,"Phường 3, District 4, Ho Chi Minh City, Vietnam",10.7549258,106.6983666,trường tiểu học
ChIJp4Cx3UEvdTERwF6eX2_1Iz0,Ly Nhon Primary School,"28 Hoàng Diệu, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7610406,106.6993255,trường tiểu học
ChIJNS95JikvdTERjBzE49gtbIY,Ky Dong Primary School,"24 Đ. Kỳ Đồng, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7825155,106.6809667,trường tiểu học
ChIJVw2rewIvdTERTT1bIz_eBiU,Huynh Man Dat Primary School,"5 Đ. Huỳnh Mẫn Đạt, Phường 5, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7524503,106.6770377,trường tiểu học
ChIJPVlo6_wudTERoRWoajw2bVs,Pham Hong Thai Primary School,"38 Đ. Nguyễn Duy Dương, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.756603,106.6719854,trường tiểu học
ChIJ1_QBn38udTERa1YYhYfz8wQ,Lam Sơn Primary School,"820/25 Đ. Hậu Giang, Phường 12, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7474778,106.6299975,trường tiểu học
ChIJNyDy7HcvdTERgnL9erQ_Whw,Luong The Vinh Primary School,"12 Số 10, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7462132,106.7105816,trường tiểu học
ChIJD3pfG2IudTERCnCQk3DX-Pk,Binh Tien Primary School,"260 Đ. Phan Văn Khỏe, Phường 2, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7472748,106.6420287,trường tiểu học
ChIJP5O26AQsdTERvIyHwCrFdKE,Vo Thi Sau Primary School,"343 Nguyễn Sơn, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7842523,106.6211259,trường tiểu học
ChIJ8W92yx0sdTERo-sItPPJ7DU,Phan Chu Trinh Primary School,"193A Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7780818,106.6267103,trường tiểu học
ChIJ0TGVJnsudTERoXCpPRiYapI,Pham Van Chi Primary School,"634 Đ. Phạm Văn Chí, Phường 8, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7405971,106.6389129,trường tiểu học
ChIJ99KvlxgmdTERjEzA6IjMPcc,Huynh Van Ngoi Primary School,"78 Quốc Hương, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8084211,106.730894,trường tiểu học
ChIJvza6LWkvdTERUzL25kp1GRE,Xom Chieu Primary School,"9 Đ. Tôn Đản, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7617338,106.7082192,trường tiểu học
ChIJz0f71HMvdTERqcSN6GMzvaQ,Dong Da Primary School,"Tôn Thất Thuyết/177/7 Khánh Hội, phường, Quận 4, Thành phố Hồ Chí Minh 70000, Vietnam",10.7536257,106.7057219,trường tiểu học
ChIJTd9p6s0odTERYm5Hu0-5hDs,Tran Khanh Du Primary School,"181 Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7949048,106.6917731,trường tiểu học
ChIJXdwskCovdTERuq35EBraso8,Trần Quang Diệu Primary School,"388 Đ. Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.788342,106.677252,trường tiểu học
ChIJ1QjybM8pdTER7zW3dP8qO2I,Trường Việt Anh,"160/72 Phan Huy Ích, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.831815,106.6378918,trường tiểu học
ChIJ392c1_kudTERslEg7WK5H8A,Ly Canh Hon Primary School,"2 Đ. Xóm Chỉ, Phường 11, Quận 5, Thành phố Hồ Chí Minh 70000, Vietnam",10.7511982,106.6653304,trường tiểu học
ChIJYUqzpCssdTER2j33ov_xly8,Him Lam Primary School,"Đường số 11/63 Đ. Số 7, Phường 13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7526794,106.6251674,trường tiểu học
ChIJWc3-GncudTERWHvfpXLejo4,Phu Dinh Primary School,"15 Đ. Lý Chiêu Hoàng, Phường 10, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7360625,106.6329531,trường tiểu học
ChIJhfaw-t8udTERm6DhknzPOck,Nguyen Thien Thuat Primary School,"633 Điện Biên Phủ, Phường 1, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7684748,106.6764377,trường tiểu học
ChIJo_hAIOYodTERo-sFcZkqJr4,Nguyen Thuong Hien Primary School,"76 Đ. Nguyễn Thượng Hiền, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8145395,106.6858592,trường tiểu học
ChIJm8Ltx_4udTERQQirJ_TAXB0,Huynh Kien Hoa Primary School,"16 Đ. Nguyễn Văn Đừng, Phường 5, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7511803,106.6713975,trường tiểu học
ChIJA_2gEaMpdTER55CN9-Vx0L4,Nhut Tan Private Primary School,"3 Đường số 9, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8442331,106.6566473,trường tiểu học
ChIJPdLibGAudTERtPaN_Ujeq6A,Nguyen Hue Primary School,"178 Đ. Gia Phú, Phường 1, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7465787,106.6519599,trường tiểu học
ChIJoQySXEspdTERuwoV7_86b80,Nguyen Khuyen Primary School,"74 Trần Mai Ninh, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7931053,106.647553,trường tiểu học
ChIJ_eYkyFMndTERYbwoaDfit2Q,Trường tiểu học Nguyễn Minh Quang,"Khu Phố, 284 Đường Hoàng Hữu Nam, Tổ 7, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8624547,106.813649,trường tiểu học
ChIJfw85Bg4vdTERxxGFiGRW638,Nguyen Hue 1 Primary School,"91B Nguyễn Khoái, Phường 1, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7555326,106.6933226,trường tiểu học
ChIJ4VVXzfAudTERKaRGlse1ZLY,Chinh Nghia Primary School,"676 Nguyễn Trãi, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.753886,106.6623579,trường tiểu học
ChIJGQ4-qWUudTERpo-jNmqYfsc,Kim Dong Primary School,"321 Trần Văn Kiểu, Phường 1, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7407162,106.6441178,trường tiểu học
ChIJfUU_RLUudTERWNujKe7tqAw,Nguyen Van Troi Primary School,"25 Đ. Tái Thiết, Phường 11, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7910417,106.6516008,trường tiểu học
ChIJH6NC-1IqdTERvB_LDzEVcpM,Bui Van Ngu Primary School,"1/21 Đường Bà Điểm 4, Ấp Tiền Lân, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.8406198,106.5911704,trường tiểu học
ChIJufS7Uj0vdTER8SKFDrkYiIs,Ket Doan Primary School,"QM9Q+G2F, 2B Đ. Lương Hữu Khánh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7684544,106.6883263,trường tiểu học
ChIJ1XEcNvkpdTER1_AxYRnx9Wc,Vo Thi Sau Primary School,"Nguyễn Thị Búp/18 Tổ 37 Kp3, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8742548,106.6335491,trường tiểu học
ChIJKze55IMudTERF4085AcN6nE,Phu Lam Primary School,"6 Tân Hòa Đông, Phường 14, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.754858,106.6338866,trường tiểu học
ChIJUcxVNCMvdTERYOPxPoSEjkA,Pham Van Han Primary School,"382/26 Nguyễn Thị Minh Khai, Phường 5, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7725912,106.6869596,trường tiểu học
ChIJgcMNUzMvdTERq53e0sLvrYI,Tran Quang Khai Primary School,"60 Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7895627,106.6934465,trường tiểu học
ChIJ6X599-IldTERn61UAzs4De8,An Khanh Primary School,"2 Đặng Đình Tướng, Phường An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7846949,106.7378189,trường tiểu học
ChIJrdP7X3AvdTERWD-Ojxl0OQ8,Tang Bat Ho B Primary School,"92 Tôn Thất Thuyết, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7545194,106.7101365,trường tiểu học
ChIJKwUGpKUudTERd7pdzrdVe84,Huynh Van Chinh Primary School,"39 Đ. Huỳnh Thiện Lộc, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7798786,106.6385402,trường tiểu học
ChIJIUuNs3EvdTERP9xuRyzhOZY,Nguyen Truong To Primary School,"181/17 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7553173,106.7096995,trường tiểu học
ChIJvQ1UUjApdTERsiDIcCIfMZo,Nguyen Thanh Tuyen Primary School,"19 Bùi Thị Xuân, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7996522,106.6623858,trường tiểu học
ChIJv0cx3cwodTERT4oeFFUFaCk,Duoc Song Primary School,"90 Thạch Thị Thanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7907972,106.6918607,trường tiểu học
ChIJ01YUzTwrCzERdd-6Fg9wYIw,Phan Van Khai elementary school,"WGR8+F2V, Đường Lê Minh Nhựt, Tân Thông Hội, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9412339,106.5150583,trường tiểu học
ChIJNQDkVn4rCzERLNHcgR3EZYU,Cu Chi Town Primary School,"XFFR+48R, Nguyễn Văn Tỷ, Phúc Trú, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9728503,106.4907667,trường tiểu học
ChIJ67nKIAgpdTERim4h_aoEHtA,Nguyen Thi Minh Khai Primary School,"31/1C Đ. Quang Trung, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.834699,106.662644,trường tiểu học
ChIJMXWUGTAqdTER3MkZSCiaW-A,Vo Van Tan Primary School,"Tổ 34, Khu phố 5, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8482453,106.6170246,trường tiểu học
ChIJWQh1SwMvdTER3Sl8IXV5wyI,Tran Binh Trong Primary School - Area B,"120 Đường Trần Bình Trọng, Phường 2, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7575809,106.6814398,trường tiểu học
ChIJj_nvfnHWdDERAxUIYoa2Pwc,Trường Tiểu học Trần Văn Danh,"11A ấp 7, Đông Thạnh, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.9076672,106.6378636,trường tiểu học
ChIJgcgXxNkrdTERATFTzn1z0_w,"Mầm non - Tiểu học Pathway School - Cơ sở Tân Thới Nhất 17, Quận 12","8 Tân Thới Nhất 17, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh 707800, Vietnam",10.8252317,106.6247799,trường tiểu học
ChIJAXQ-Nw8mdTER8ddek5JTzZk,Nguyen Hien Primary School,"37 Trần Lựu, P. Bình An, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7922612,106.7365324,trường tiểu học
ChIJC0Ldz7ModTERrghS451Kr4s,Phu Dong Primary School,"22B Xô Viết Nghệ Tĩnh, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.793354,106.7083318,trường tiểu học
ChIJ0RnEZmEpdTERn4i2_EVcFz4,Nguyen Van Kip Primary School,"33 Đ. Trần Thái Tông, Phường 15, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.8198389,106.6333766,trường tiểu học
ChIJ_w47TM4rdTER1kYX9sT1pzg,Nguyễn Thị Định Primary School,"04 Đ. Tân Thới Nhất 1, KP3, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8305588,106.6159013,trường tiểu học
ChIJrW1eS4vVdDERFE9aN3-hTjI,Nguyen Thi Nuoi Primary School,"148/1A, 148/1A Đ. Tô Ký, Thới Tam Thôn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.8857053,106.60537,trường tiểu học
ChIJlet2GIgudTERfk_r1dTZfMc,Chau Van Liem Primary School,"157 Đ. Phan Văn Khỏe, Phường 2, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7480708,106.6460917,trường tiểu học
ChIJ7Z61qYXVdDER3LmmOhPyHlk,Nguyen An Ninh Primary School,"812 Đ. Song Hành, Kp4, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.890818,106.5893584,trường tiểu học
ChIJdewdnRYodTERMaNWAecdXUY,Trần Văn Ơn Primary School,"325 Đ. Nguyễn Văn Quá, KP7, Quận 12, Thành phố Hồ Chí Minh 70000, Vietnam",10.8383729,106.6208871,trường tiểu học
ChIJuXJs2dcldTEREyKK7nFM3z0,Giong Ong To Primary School,"159 Đường số 6, Khu Phố 4, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7855251,106.7608172,trường tiểu học
ChIJw5qS94MmdTERv_UUhIFNABY,Nguyễn Văn Trỗi Primary School,"6 Đ. Số 63, Bình Trưng Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7902383,106.7773737,trường tiểu học
ChIJOdL90vAndTERkL4jE3EJDtQ,Tam Binh Primary School,"71 Đường số 10, khu phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.868669,106.7376809,trường tiểu học
ChIJr6bMGJYpdTERBtQwK0nphFQ,Le Quy Don Primary School,"63 Đ. Phạm Văn Chiêu, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8550866,106.6471412,trường tiểu học
ChIJS3xCHq4pdTERfBDJQ_5TUU8,Vo Thi Sau Primary School,"17 Đ. Số 9, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8452839,106.6690047,trường tiểu học
ChIJWwZBeBMndTERTBzkQU8puEk,Le Van Viet Primary School,"36 Man Thiện, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",10.8464305,106.7873073,trường tiểu học
ChIJX-6fPVcndTERvOXLXtcjU6g,Tân Phú Primary School,"Đường 138, Khu phố 2, Phường Tân Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8660508,106.8080667,trường tiểu học
ChIJRZErPjjfdDERey0ZUE4VgEM,Ta Uyen Primary School,"Khu tái định cư Phạm Văn Hai, 47 Đường D2, Long Sơn, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8922149,106.8309595,trường tiểu học
ChIJEYW1ifgrdTER13KVNaycdD4,Tan Huong Primary School,"167/29 Đ. Tân Quý, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.7934578,106.6215445,trường tiểu học
ChIJgfIJGJ4vdTERoLM1Kt9hh_4,Tan Quy Primary School,"PPR3+9QP, Đường số 28, Khu phố 1, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7409643,106.7044571,trường tiểu học
ChIJg3KU07kpdTERXreFes1saxY,Lam Son Primary School,"Số 1 Đ. 59, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8504779,106.6524733,trường tiểu học
ChIJRzTKetkrdTERv0sncr1sLHE,Truong Dinh Primary School,"RJFF+3G9, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8226523,106.6238701,trường tiểu học
ChIJQVWRtEwsdTERpuw7VKGDP_I,Binh Tan Primary School,"1 Đường số 48, Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7518045,106.5980672,trường tiểu học
ChIJB6FFsvYudTERV1eaUlk7tSA,Nguyen Viet Xuan Primary School,"768 Nguyễn Trãi, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7531022,106.6594014,trường tiểu học
ChIJ_9Z35iApdTERjbBTfh4YEMk,Ho Van Hue Primary School,"9 Hoàng Minh Giám, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.808751,106.6746211,trường tiểu học
ChIJUc585cwudTERQtHGu9P6KGQ,TRƯỜNG TIỂU HỌC BÌNH GIÃ,"321 Phạm Văn Hai, Phường 5, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7894435,106.6607702,trường tiểu học
ChIJK9E6IIgudTER5Xh8QN8tg3g,AMIS - Australian American International School,"62A Đ. Minh Phụng, Phường 2, Quận 6, Thành phố Hồ Chí Minh 84028, Vietnam",10.7486155,106.642646,trường tiểu học
ChIJ1_u0bHoudTERNGYA44VAhGs,Hung Vuong Primary School,"660 Đ. Phạm Văn Chí, Phường 8, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.739119,106.6364083,trường tiểu học
ChIJcdW2uaoudTERR_4yo3TjVXs,Le Van Tam Primary School,"QJVJ+288, 145 Đ. Độc Lập, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7924565,106.6305084,trường tiểu học
ChIJi9Ie5v0tdTERmVBMqiufTuY,Nguyen Trung Ngan Primary School,"16 Đ. Lê Bôi, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Vietnam",10.7110744,106.6283737,trường tiểu học
ChIJ_Xn8nokudTER1j43LBN4laQ,Chi Lăng Primary School,"199/31 Đ. Lê Quang Sung, Street, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7509913,106.6452815,trường tiểu học
ChIJAZc7UlIpdTERDxS2wMMKMGc,Phu Tho Hoa Primary School,"550/2 Đ. Âu Cơ, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7812,106.6435412,trường tiểu học
ChIJ7yTn8rwudTERjEzfK-I4cQ4,Ho Van Cuong Primary School,"51 - 53 Trịnh Đình Trọng, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7744872,106.6434067,trường tiểu học
ChIJYykSkxgvdTERFrh-5jrNmso,Phan Van Tri Primary School,"43 Phạm Viết Chánh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7671003,106.6843776,trường tiểu học
ChIJPyTV5uQudTEROOkIkJeleIw,Nguyen Chi Thanh Primary School,"302 Nguyễn Chí Thanh, Phường 8, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7600495,106.6675012,trường tiểu học
ChIJhwP-OA0vdTER1X4qcckSzm4,Nguyen Hue 3 Primary School,"209 Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7530242,106.6979385,trường tiểu học
ChIJc93B1AMvdTERx-4QZOq0weI,Ham Tu Primary School,"750-752 Võ Văn Kiệt, Phường 1, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7525835,106.6803016,trường tiểu học
ChIJgd0fAQ4vdTER74cDm7ODy7E,Doan Thi Diem Primary School,"140 Nguyễn Khoái, Phường 2, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7564551,106.6937177,trường tiểu học
ChIJ5cDXuywpdTERIhQePNYWGYQ,Trường Tiểu Học Chí Linh,"525 Đ. Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.7902418,106.6680714,trường tiểu học
ChIJ9RlutfcmdTER1PY69lDzFoc,Phuoc Binh Primary School,"22 Đường Số 18, Phước Bình, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8154037,106.7716086,trường tiểu học
ChIJA3p-n0IldTERbIfihth3-0Y,Nguyen Van Huong Primary School,"1207 Huỳnh Tấn Phát, Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7215228,106.7365739,trường tiểu học
ChIJhehUzikhdTERzD04-VFCaUg,Truong Thanh Primary School,"RRG8+RF7, Đường Lò Lu, Trường Thạnh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8270255,106.8161745,trường tiểu học
ChIJR2YhDTUpdTER8kdNRTkimCE,Nguyen Thuong Hien High School,"649 Đ. Hoàng Văn Thụ, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7935173,106.654755,trường thpt
ChIJwdwbSCApdTERKGa445vFd5Q,Trường THPT Phú Nhuận,"5 Hoàng Minh Giám, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8097262,106.6759067,trường thpt
ChIJNRdbkUYpdTERIqVVZW2gO1k,Nguyen Chi Thanh High School,"1A Nguyễn Hiến Lê, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.8062997,106.6461118,trường thpt
ChIJ_3jHjGUvdTERovdCDbJO-pY,Nguyen Trai High School,"364 Đ. Nguyễn Tất Thành, Phường 18, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7597123,106.7120758,trường thpt
ChIJ1VreY0UvdTERGT27noLtv40,Trường Trung học phổ thông Sài Gòn thành phố Hồ Chí Minh,"Tòa, 217/1 Nơ Trang Long, Phường 12, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.815194,106.697168,trường thpt
ChIJ89zzpjEvdTERynQKtR2HnxU,Marie Curie High School,"159 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7824378,106.6908122,trường thpt
ChIJKUxC2n0udTERWIbuzJveVZw,Nguyễn Tất Thành High School,"249 Đ. Nguyễn Văn Luông, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7471727,106.6362312,trường thpt
ChIJ2WLByuQudTEREuoA8P2qvf4,Tran Khai Nguyen High School,"225 Nguyễn Tri Phương, Phường 9, Quận 5, Thành phố Hồ Chí Minh 70000, Vietnam",10.7582923,106.668839,trường thpt
ChIJLcSap_MtdTERsiMCsTtrDd8,Le Hong Phong High School for The Gifted,"235 Nguyễn Văn Cừ, Phường 4, Quận 5, Thành phố Hồ Chí Minh 70000, Vietnam",10.7639647,106.6814351,trường thpt
ChIJow62JwAvdTERBjEyQbGH2aM,Nguyen Thi Minh Khai High School,"275 Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.77926,106.6869808,trường thpt
ChIJzRi81TMvdTERGB0D7AToX3o,Le Thi Hong Gam High School,"147 Pasteur, Võ Thị Sáu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7842692,106.6912991,trường thpt
ChIJLf5M-YMudTEROz69rM55WO4,Mac Dinh Chi High School,"4 Tân Hòa Đông, Phường 14, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7547937,106.6346505,trường thpt
ChIJPRjcbMUudTERdzpjOoWXhWI,Nguyen Du High School,"XX1 Đ. Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7790935,106.6623833,trường thpt
ChIJccz5Yt0udTERiX9ka0xYl6c,Nguyen Khuyen High School,"50 Đ. Thành Thái, Phường 12, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",10.7696347,106.6666703,trường thpt
ChIJF6D7IucrdTERy9dY5z0pWho,Tay Thanh High School,"27 Đường C2, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.8143321,106.6218454,trường thpt
ChIJeV-a-wYsdTERbFQUSus2dOw,Minh Duc High School,"277, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.7906676,106.6209861,trường thpt
ChIJl99iSzcvdTERWxFokg44iiI,Le Quy Don High School,"110 Nguyễn Thị Minh Khai, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7792688,106.6945111,trường thpt
ChIJPQyheLAodTEREdkAMrA9aXI,Gia Định High School,"44 Võ Oanh, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8040526,106.718299,trường thpt
ChIJT0rsTYwudTER3P4NkjAtumE,Trường Thpt Dân Lập An Đông,"91 Nguyễn Chí Thanh, Phường 9, Quận 5, Thành phố Hồ Chí Minh 70000, Vietnam",10.7600542,106.6704266,trường thpt
ChIJLcxgnykvdTERu2hqJaLFpks,Trung Vuong High School,"3a Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7854204,106.7066801,trường thpt
ChIJ5x74IbcpdTERZgFgHo7VYPo,Trường Việt Anh,"269A Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",10.7980079,106.6706924,trường thpt
ChIJM4uI_JIudTER611oEXv8krk,Nguyen Hien High School,"03 Dương Đình Nghệ, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7614623,106.6500656,trường thpt
ChIJeZJ-7sgodTERiMkOf78Ofvo,Vo Thi Sau High School,"95 Đinh Tiên Hoàng, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.7981477,106.6960951,trường thpt
ChIJG06fFEgvdTERKPlimW0EBnI,Tran Dai Nghia High School for the Gifted,"20 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7788476,106.7016817,trường thpt
ChIJ5aSPDo0udTEReCGtfda6HNA,Nam Ky Khoi Nghia High School,"269/8 Nguyễn Thị Nhỏ, Phường 16, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7575063,106.6502227,trường thpt
ChIJIWNQtuIrdTERz94JaWaInAE,Trường THCS & THPT Nhân Văn,"17 Sơn Kỳ, P, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8035993,106.627867,trường thpt
